    13.000 1 1 1 0 0 1 1 0 0 0 0 0 0      0.000      0.982      0.018    2
    12.000 1 1 1 0 0 1 1 1 0 0 0 0 0      0.000      0.994      0.006    2
    10.000 1 1 1 0 0 1 0 0 0 0 0 0 0      0.000      0.888      0.112    2
     7.000 1 1 1 0 1 1 1 0 0 0 0 0 0      0.000      0.997      0.003    2
     6.000 0 1 1 0 0 1 1 0 0 0 0 0 0      0.000      0.911      0.089    2
     5.000 1 1 1 0 0 1 1 0 0 0 0 1 0      0.000      0.998      0.002    2
     5.000 1 1 1 1 0 1 1 1 0 0 0 0 0      0.000      0.997      0.003    2
     5.000 0 1 1 0 0 1 1 1 0 0 0 0 0      0.000      0.968      0.032    2
     4.000 1 1 1 0 0 1 1 1 0 0 0 0 1      0.000      0.998      0.002    2
     4.000 0 1 1 0 0 1 0 1 0 0 0 0 0      0.000      0.817      0.183    2
     4.000 1 1 1 1 0 1 0 1 0 0 0 1 0      0.000      0.998      0.002    2
     4.000 1 1 1 0 1 1 0 0 0 0 0 0 0      0.000      0.983      0.017    2
     4.000 1 1 1 0 0 1 0 0 0 0 0 1 0      0.000      0.986      0.014    2
     4.000 0 1 1 1 0 1 1 0 0 0 0 0 0      0.000      0.959      0.041    2
     3.000 1 1 0 0 0 1 1 0 0 0 0 0 0      0.000      0.828      0.172    2
     3.000 1 1 0 0 0 1 0 1 0 0 0 0 0      0.000      0.678      0.322    2
     3.000 1 1 1 0 0 1 1 0 0 1 0 0 0      0.000      0.994      0.006    2
     3.000 1 1 1 0 0 1 0 0 0 0 0 0 1      0.000      0.952      0.048    2
     3.000 1 1 1 0 0 1 0 0 0 1 0 0 0      0.000      0.960      0.040    2
     3.000 1 1 0 0 0 1 1 0 0 0 0 0 1      0.000      0.924      0.076    2
     3.000 1 0 1 0 0 1 1 0 0 0 0 0 1      0.000      0.887      0.113    2
     3.000 1 1 1 1 1 1 1 1 0 0 0 1 0      0.000      1.000      0.000    2
     3.000 1 1 1 1 0 1 0 0 0 0 0 0 0      0.000      0.948      0.052    2
     3.000 1 1 1 0 0 1 1 1 0 0 0 1 0      0.000      0.999      0.001    2
     3.000 1 1 1 0 0 1 1 0 0 0 0 0 1      0.000      0.993      0.007    2
     3.000 1 1 1 0 0 1 0 1 0 0 0 0 0      0.000      0.959      0.041    2
     3.000 1 1 1 1 1 1 1 0 0 0 0 0 0      0.000      0.999      0.001    2
     2.000 1 1 0 0 0 1 0 0 0 0 0 0 1      0.000      0.641      0.359    2
     2.000 1 1 1 0 0 1 1 1 0 1 0 0 1      0.000      0.999      0.001    2
     2.000 0 1 1 0 1 1 1 1 0 0 0 0 1      0.000      0.998      0.002    2
     2.000 0 1 1 0 1 1 1 1 0 0 0 0 0      0.000      0.996      0.004    2
     2.000 0 1 0 0 0 1 1 1 0 0 0 0 0      0.000      0.731      0.269    2
     2.000 1 1 1 0 1 1 0 0 0 0 0 1 0      0.000      0.998      0.002    2
     2.000 0 1 1 1 0 1 0 0 0 0 0 0 0      0.000      0.775      0.225    2
     2.000 1 1 1 1 0 1 1 0 0 0 0 1 0      0.000      0.999      0.001    2
     2.000 1 1 0 1 0 1 1 1 0 0 0 0 0      0.000      0.970      0.030    2
     2.000 1 1 0 0 0 1 1 1 0 1 0 0 0      0.000      0.978      0.022    2
     2.000 0 1 0 1 0 1 1 1 0 0 0 0 0      0.000      0.861      0.139    2
     2.000 1 1 1 0 1 1 1 1 0 0 0 0 0      0.000      0.999      0.001    2
     2.000 0 1 1 0 1 1 1 0 0 0 0 0 0      0.000      0.987      0.013    2
     2.000 1 1 1 1 1 1 1 0 0 1 0 0 0      0.000      1.000      0.000    2
     2.000 1 1 1 1 1 1 0 1 0 0 0 0 0      0.000      0.997      0.003    2
     2.000 1 1 1 0 0 0 1 0 0 0 0 0 0      0.000      0.720      0.280    2
     2.000 1 1 1 0 1 0 1 1 0 0 0 0 0      0.000      0.982      0.018    2
     2.000 1 1 1 1 0 1 0 1 0 1 0 0 0      0.000      0.994      0.006    2
     2.000 1 1 1 0 0 1 0 0 0 0 0 1 1      0.000      0.994      0.006    2
     2.000 1 1 1 1 1 1 0 0 0 0 0 1 1      0.000      1.000      0.000    2
     2.000 1 1 1 1 0 1 0 1 0 0 0 0 0      0.000      0.982      0.018    2
     2.000 1 1 1 1 1 1 1 1 0 0 0 0 0      0.000      1.000      0.000    2
     2.000 1 1 0 0 1 1 1 0 0 0 0 0 0      0.000      0.973      0.027    2
     2.000 1 1 0 0 0 1 1 1 0 0 0 0 0      0.000      0.935      0.065    2
     2.000 1 1 1 1 1 1 1 1 0 0 0 0 1      0.000      1.000      0.000    2
     2.000 1 1 1 1 1 1 0 1 0 0 0 1 0      0.000      1.000      0.000    2
     2.000 0 1 0 1 0 1 1 0 0 0 0 1 0      0.000      0.948      0.052    2
     2.000 1 1 1 0 1 1 1 1 0 0 0 1 0      0.000      1.000      0.000    2
     2.000 1 1 1 0 1 1 1 0 0 0 0 1 0      0.000      1.000      0.000    2
     2.000 0 1 1 0 0 1 0 0 0 0 0 0 0      0.000      0.601      0.399    2
     2.000 1 1 1 1 1 1 0 1 0 0 0 0 1      0.000      0.999      0.001    2
     2.000 1 1 1 1 0 1 1 0 0 0 0 0 0      0.000      0.992      0.008    2
     1.000 1 1 1 1 0 1 0 0 0 0 0 1 0      0.000      0.994      0.006    2
     1.000 1 1 1 1 1 1 0 0 0 1 0 0 0      0.000      0.998      0.002    2
     1.000 1 1 1 0 1 0 0 1 0 0 0 0 1      0.000      0.954      0.046    2
     1.000 1 1 1 0 1 1 0 0 0 1 0 0 1      0.000      0.998      0.002    2
     1.000 0 1 1 0 0 1 1 1 0 1 0 1 0      0.000      0.999      0.001    2
     1.000 1 1 1 0 0 1 1 1 0 0 1 1 1      0.000      1.000      0.000    2
     1.000 0 1 0 0 1 0 1 0 0 0 0 1 1      0.000      0.875      0.125    2
     1.000 1 1 1 1 1 0 1 1 0 0 0 0 0      0.000      0.992      0.008    2
     1.000 1 1 0 1 0 1 1 0 0 0 0 0 0      0.000      0.917      0.083    2
     1.000 1 1 1 1 1 0 1 1 0 0 0 1 0      0.000      0.999      0.001    2
     1.000 1 1 1 1 0 1 1 1 0 0 0 0 1      0.000      0.999      0.001    2
     1.000 0 1 1 0 1 1 1 1 0 0 0 1 0      0.000      0.999      0.001    2
     1.000 1 1 1 1 1 1 1 0 0 0 0 0 1      0.000      1.000      0.000    2
     1.000 1 1 1 0 0 0 0 0 0 1 0 1 1      0.000      0.962      0.038    2
     1.000 1 1 1 1 1 1 0 0 0 1 0 1 0      0.000      1.000      0.000    2
     1.000 1 1 1 0 0 1 1 0 0 0 1 0 0      0.000      0.997      0.003    2
     1.000 0 1 0 0 1 1 1 0 0 0 0 1 1      0.000      0.993      0.007    2
     1.000 1 1 1 0 1 1 0 0 0 0 1 0 1      0.000      0.999      0.001    2
     1.000 1 1 0 1 0 1 0 1 0 1 0 0 0      0.000      0.936      0.064    2
     1.000 1 1 1 1 0 1 1 1 0 0 1 0 1      0.000      1.000      0.000    2
     1.000 1 1 0 0 0 1 1 0 0 0 0 1 1      0.000      0.991      0.009    2
     1.000 0 1 1 0 0 1 1 1 0 1 0 0 0      0.000      0.989      0.011    2
     1.000 1 0 1 1 0 1 1 0 0 0 0 0 0      0.000      0.878      0.122    2
     1.000 1 1 1 1 0 1 1 1 0 1 0 1 0      0.000      1.000      0.000    2
     1.000 0 0 1 1 0 1 0 0 0 0 0 1 0      0.000      0.634      0.366    2
     1.000 1 0 1 0 0 1 1 0 0 0 0 0 0      0.000      0.758      0.242    2
     1.000 0 1 1 1 0 1 1 0 0 0 0 0 1      0.000      0.983      0.017    2
     1.000 1 1 1 0 0 0 0 1 0 0 0 1 0      0.000      0.907      0.093    2
     1.000 0 1 1 0 0 1 0 0 0 0 0 0 1      0.000      0.791      0.209    2
     1.000 1 1 1 0 1 1 1 0 0 0 1 0 0      0.000      1.000      0.000    2
     1.000 1 1 1 0 0 0 1 0 0 1 0 0 0      0.000      0.887      0.113    2
     1.000 0 1 1 1 1 1 1 1 0 0 0 1 0      0.000      1.000      0.000    2
     1.000 1 1 1 0 1 1 1 1 0 0 0 0 1      0.000      1.000      0.000    2
     1.000 1 1 1 1 0 0 0 1 0 0 0 0 0      0.000      0.719      0.281    2
     1.000 0 1 0 1 0 1 1 0 0 0 0 0 0      0.000      0.677      0.323    2
     1.000 1 1 1 1 1 0 0 0 0 0 0 1 0      0.000      0.982      0.018    2
     1.000 1 1 1 0 0 1 1 0 0 0 0 1 1      0.000      0.999      0.001    2
     1.000 1 1 0 1 1 1 0 0 0 0 0 0 1      0.000      0.968      0.032    2
     1.000 0 1 1 1 0 1 1 0 0 1 0 1 1      0.000      0.999      0.001    2
     1.000 0 1 1 1 1 1 1 0 0 0 0 0 0      0.000      0.994      0.006    2
     1.000 1 1 1 0 0 1 1 1 0 0 0 1 1      0.000      1.000      0.000    2
     1.000 0 1 0 0 1 1 1 1 0 0 1 0 0      0.000      0.991      0.009    2
     1.000 0 1 1 1 0 1 1 1 0 0 0 0 1      0.000      0.994      0.006    2
     1.000 1 1 1 1 0 1 0 0 0 0 0 1 1      0.000      0.997      0.003    2
     1.000 1 0 1 0 0 1 1 1 0 0 0 0 0      0.000      0.903      0.097    2
     1.000 1 1 1 0 1 0 1 1 0 0 0 0 1      0.000      0.993      0.007    2
     1.000 1 1 1 1 1 1 0 0 0 0 1 0 0      0.000      0.999      0.001    2
     1.000 1 1 1 1 0 0 0 0 0 0 0 1 0      0.000      0.882      0.118    2
     1.000 1 1 1 1 0 0 0 1 0 0 0 1 0      0.000      0.957      0.043    2
     1.000 1 1 1 1 0 0 1 0 0 0 0 1 0      0.000      0.981      0.019    2
     1.000 1 1 1 1 1 1 1 1 0 0 1 1 0      0.000      1.000      0.000    2
     1.000 0 1 1 0 0 0 0 1 0 0 1 1 1      0.000      0.963      0.037    2
     1.000 1 1 0 0 1 1 1 1 0 0 0 0 0      0.000      0.991      0.009    2
     1.000 0 1 1 0 0 1 0 0 0 0 0 1 0      0.000      0.929      0.071    2
     1.000 0 1 1 0 0 1 1 1 0 0 1 0 0      0.000      0.994      0.006    2
     1.000 1 1 1 0 0 1 0 1 0 0 1 0 0      0.000      0.992      0.008    2
     1.000 0 1 1 1 1 1 1 0 0 0 0 1 0      0.000      0.999      0.001    2
     1.000 1 1 1 0 0 1 0 1 0 1 0 1 0      0.000      0.998      0.002    2
     1.000 0 1 1 0 0 0 1 1 0 0 0 0 0      0.000      0.591      0.409    2
     1.000 1 1 1 1 1 1 0 0 0 0 0 0 0      0.000      0.993      0.007    2
     1.000 1 1 1 1 0 1 0 0 0 1 0 0 0      0.000      0.982      0.018    2
     1.000 1 0 1 0 1 1 1 0 0 0 0 0 0      0.000      0.958      0.042    2
     1.000 1 1 1 1 1 0 0 1 0 0 0 0 1      0.000      0.979      0.021    2
     1.000 1 1 1 0 0 1 0 1 0 0 0 1 0      0.000      0.995      0.005    2
     1.000 1 1 1 0 1 1 0 0 0 0 0 0 1      0.000      0.993      0.007    2
     1.000 0 1 1 1 1 0 0 0 0 0 0 0 0      0.000      0.547      0.453    2
     1.000 1 1 1 0 0 1 0 1 0 1 0 0 0      0.000      0.986      0.014    2
     1.000 0 1 0 0 1 1 1 0 0 0 0 0 0      0.000      0.871      0.129    2
     1.000 0 1 1 0 1 1 1 1 0 0 0 1 1      0.000      1.000      0.000    2
     1.000 1 1 1 0 1 1 0 1 0 0 0 0 0      0.000      0.994      0.006    2
     1.000 1 1 0 1 0 1 1 1 0 0 0 0 1      0.000      0.988      0.012    2
     1.000 1 1 0 0 0 0 1 1 0 0 0 1 0      0.000      0.855      0.145    2
     1.000 1 0 1 0 0 1 0 1 0 0 0 1 0      0.000      0.922      0.078    2
     1.000 1 1 1 0 0 0 0 1 0 0 0 0 1      0.000      0.738      0.262    2
     1.000 1 1 1 0 0 1 1 0 0 1 0 0 1      0.000      0.998      0.002    2
     1.000 1 0 1 0 0 1 0 1 0 0 0 0 0      0.000      0.577      0.423    2
     1.000 1 1 1 0 0 0 1 0 0 0 0 0 1      0.000      0.866      0.134    2
     1.000 0 1 0 0 0 1 0 1 0 1 0 0 1      0.000      0.754      0.246    2
     1.000 1 1 1 0 0 0 1 1 0 0 0 0 0      0.000      0.884      0.116    2
     1.000 0 1 1 0 1 1 1 0 0 0 0 0 1      0.000      0.995      0.005    2
     1.000 0 1 1 1 1 1 0 0 0 0 0 1 0      0.000      0.995      0.005    2
     1.000 1 1 0 0 0 1 1 0 0 0 1 1 0      0.000      0.996      0.004    2
     1.000 0 0 1 1 0 1 0 1 0 0 0 0 1      0.000      0.598      0.402    2
     1.000 0 1 1 0 0 1 0 1 0 0 0 0 1      0.000      0.918      0.082    2
     1.000 0 1 1 1 0 1 0 1 0 1 0 0 0      0.000      0.969      0.031    2
     1.000 1 1 1 0 0 1 1 1 0 1 0 1 1      0.000      1.000      0.000    2
     1.000 0 1 1 0 0 1 1 0 0 1 0 0 1      0.000      0.987      0.013    2
     1.000 1 0 1 0 1 0 0 1 0 0 0 1 0      0.000      0.805      0.195    2
     1.000 0 1 1 0 0 1 1 0 0 0 0 1 0      0.000      0.989      0.011    2
     1.000 1 1 1 0 0 0 1 1 0 0 0 0 1      0.000      0.950      0.050    2
     1.000 1 1 1 0 1 1 0 1 0 0 0 1 1      0.000      1.000      0.000    2
     1.000 1 1 1 0 1 0 1 0 0 0 0 0 0      0.000      0.950      0.050    2
    12.000 0 1 0 0 0 0 0 0 0 0 0 0 0      0.000      0.006      0.994    3
     8.000 0 0 0 0 0 0 0 0 0 0 0 0 0      0.000      0.000      1.000    3
     8.000 1 0 0 0 0 0 0 0 0 0 0 0 0      0.000      0.002      0.998    3
     7.000 0 1 1 0 0 0 0 0 0 0 0 0 0      0.000      0.067      0.933    3
     7.000 0 1 0 0 0 1 1 0 0 0 0 0 0      0.000      0.478      0.522    3
     7.000 1 1 1 0 0 0 0 0 0 0 0 0 0      0.000      0.274      0.726    3
     6.000 0 0 0 0 0 1 0 0 0 0 0 0 0      0.000      0.008      0.992    3
     4.000 0 0 0 0 0 0 1 0 0 0 0 0 0      0.000      0.003      0.997    3
     3.000 0 0 0 0 0 0 0 1 0 0 0 0 0      0.000      0.001      0.999    3
     3.000 0 0 1 0 0 0 0 0 0 0 0 0 0      0.000      0.004      0.996    3
     3.000 0 1 0 0 0 1 0 0 0 0 0 0 0      0.000      0.118      0.882    3
     2.000 1 1 0 1 0 0 0 1 0 0 0 0 0      0.000      0.186      0.814    3
     2.000 0 1 0 0 0 0 1 0 0 0 0 0 0      0.000      0.042      0.958    3
     2.000 1 1 0 0 0 1 0 0 0 0 0 0 0      0.000      0.415      0.585    3
     2.000 1 0 1 0 0 1 0 0 0 0 0 0 0      0.000      0.315      0.685    3
     2.000 1 0 1 1 0 0 0 1 0 0 0 0 0      0.000      0.129      0.871    3
     2.000 1 1 0 0 0 0 0 0 0 0 0 0 1      0.000      0.078      0.922    3
     2.000 0 1 0 0 0 0 1 1 0 0 0 0 0      0.000      0.114      0.886    3
     2.000 0 1 0 1 0 0 0 0 0 0 0 0 0      0.000      0.014      0.986    3
     2.000 1 1 0 1 0 0 0 0 0 0 0 0 0      0.000      0.072      0.928    3
     1.000 0 1 1 0 1 0 0 0 0 0 0 0 0      0.000      0.345      0.655    3
     1.000 0 1 0 1 0 1 0 0 0 0 0 0 0      0.000      0.235      0.765    3
     1.000 1 0 1 0 0 0 0 0 0 0 0 0 0      0.000      0.021      0.979    3
     1.000 1 0 1 0 0 0 0 0 0 0 0 1 0      0.000      0.159      0.841    3
     1.000 0 0 0 0 0 0 0 0 0 0 0 0 1      0.000      0.001      0.999    3
     1.000 1 1 0 0 0 0 1 1 0 0 0 0 0      0.000      0.405      0.595    3
     1.000 1 0 0 0 0 0 0 0 0 1 0 0 0      0.000      0.006      0.994    3
     1.000 1 0 0 1 0 0 1 0 0 0 0 0 0      0.000      0.030      0.970    3
     1.000 1 1 0 0 0 0 0 1 0 0 0 0 1      0.000      0.201      0.799    3
     1.000 1 0 0 0 1 1 0 0 0 0 0 0 0      0.000      0.232      0.768    3
     1.000 1 0 1 1 0 0 0 0 0 0 0 0 1      0.000      0.112      0.888    3
     1.000 0 1 1 0 0 0 0 1 0 0 0 0 0      0.000      0.175      0.825    3
     1.000 1 0 0 0 0 1 0 0 0 0 0 1 0      0.000      0.263      0.737    3
     1.000 0 1 1 0 0 0 1 0 0 0 0 0 0      0.000      0.328      0.672    3
     1.000 1 1 0 1 0 0 0 0 0 1 0 0 0      0.000      0.191      0.809    3
     1.000 1 0 0 0 0 1 0 0 0 0 0 0 0      0.000      0.039      0.961    3
     1.000 0 0 1 0 0 0 0 1 0 0 0 0 1      0.000      0.030      0.970    3
     1.000 0 0 0 0 0 0 1 1 0 1 0 0 1      0.000      0.054      0.946    3
     1.000 0 0 1 0 1 0 1 0 0 0 0 0 1      0.000      0.343      0.657    3
     1.000 0 0 0 1 0 0 0 0 0 0 0 0 0      0.000      0.001      0.999    3
     1.000 0 1 0 1 0 0 0 1 0 0 0 0 0      0.000      0.042      0.958    3
     1.000 0 0 0 0 0 1 0 0 0 0 1 0 0      0.000      0.041      0.959    3
     1.000 0 0 1 0 0 1 1 0 0 0 0 0 0      0.000      0.373      0.627    3
     1.000 1 0 1 1 1 0 0 0 0 0 0 0 0      0.000      0.269      0.731    3
     1.000 0 1 1 0 0 0 0 0 0 0 0 0 1      0.000      0.153      0.847    3
     1.000 0 0 0 1 1 0 1 1 0 0 0 0 1      0.000      0.240      0.760    3
     1.000 0 1 0 0 0 1 0 0 0 1 0 0 0      0.000      0.291      0.709    3
     1.000 1 0 0 1 0 0 0 0 0 1 0 0 0      0.000      0.013      0.987    3
     1.000 0 0 1 0 1 0 0 1 0 0 0 0 0      0.000      0.083      0.917    3
     1.000 1 0 0 0 0 1 1 1 0 0 0 0 0      0.000      0.453      0.547    3
     1.000 0 0 0 0 0 0 1 1 0 0 0 0 0      0.000      0.007      0.993    3
     1.000 1 1 0 0 0 0 0 1 0 0 0 0 0      0.000      0.091      0.909    3
     1.000 0 1 1 1 0 0 0 0 0 0 0 0 0      0.000      0.141      0.859    3
     1.000 1 0 1 0 0 0 0 0 0 0 0 0 1      0.000      0.052      0.948    3
     1.000 1 1 0 0 0 0 1 0 0 0 0 0 0      0.000      0.187      0.813    3
     1.000 0 1 0 0 1 1 0 0 0 0 0 0 0      0.000      0.497      0.503    3
     1.000 1 0 1 0 1 0 0 0 0 0 0 0 0      0.000      0.139      0.861    3
     1.000 0 0 1 1 0 0 0 0 0 0 0 0 0      0.000      0.009      0.991    3
     1.000 0 0 0 0 0 0 0 1 0 0 0 1 0      0.000      0.009      0.991    3
     1.000 1 0 0 0 0 0 0 1 0 0 0 0 0      0.000      0.006      0.994    3
     1.000 1 1 0 0 0 0 0 0 0 0 0 0 0      0.000      0.033      0.967    3
     1.000 0 1 0 0 0 0 0 1 0 0 0 0 1      0.000      0.045      0.955    3
     1.000 1 0 1 1 0 0 0 0 0 0 0 1 0      0.000      0.303      0.697    3
     1.000 0 0 0 0 0 1 1 1 0 0 0 0 0      0.000      0.136      0.864    3
